//X Y Z Classification
504097.25 463020.38999939 382.98001099 2
504105.94000244 463008.94999695 382.82000732 2
504098.27999878 463019.06999969 383.05999756 2
504104.33999634 463011.08999634 382.8500061 2
504106.84999847 463007.80000305 382.80999756 2
504100.58000183 463016.09999847 382.89001465 2
504101.70999908 463014.62999725 385.3500061 16
504096.83000183 463021.08000183 382.95001221 2
504105.30000305 463009.93000031 382.95999146 2
504101.62999725 463014.79000092 385.48001099 16
504097.66999817 463020.02999878 382.88000488 2
504102.76999664 463013.31999969 382.91000366 2
504102.76999664 463013.34999847 382.92999268 2
504093.33999634 463025.80000305 382.86999512 2
504097.43000031 463020.43000031 382.95999146 2
504093.80999756 463025.20999908 384.8500061 16
504100.30999756 463016.65000153 382.88000488 2
504101.54000092 463015.05000305 385.91000366 16
504101.55999756 463015.05000305 382.92001343 2
504096.97000122 463021.12000275 382.98001099 2
504094.72000122 463024.12000275 384.83999634 16
504095.52999878 463023.05999756 383 2
504102.37000275 463014.05000305 384.54000854 16
504099.02999878 463018.48000336 382.92999268 2
504093.51999664 463025.77999878 384.57000732 16
504093.76999664 463025.45999908 384.23001099 16
504100.31999969 463016.83999634 382.82998657 2
504097.76000214 463020.23000336 382.92999268 2
504097.54000092 463020.54000092 382.97000122 2
504093.12999725 463026.38999939 382.85998535 2
504107.62999725 463007.29000092 382.82000732 2
504097.97000122 463020.04000092 382.92001343 2
504106.87000275 463008.30999756 382.82000732 2
504099.01999664 463018.69000244 382.86999512 2
504104.87999725 463010.98999786 382.92999268 2
504095.16000366 463023.83999634 384.64001465 16
504104.63999939 463011.33999634 383.11999512 2
504093.37999725 463026.22000122 382.91000366 2
504107.16999817 463008.05999756 382.83999634 2
504104.87000275 463011.11000061 382.97000122 2
504106.23999786 463009.30999756 382.76998901 2
504105.37000275 463010.48000336 382.8500061 2
504094.77999878 463024.45999908 384.82000732 16
504103.13999939 463013.45999908 382.97000122 2
504106.76000214 463008.70999908 382.91000366 2
504093.66000366 463026.01000214 384.66000366 16
504098.93000031 463019.06999969 382.95999146 2
504096.19000244 463022.70999908 383 2
504104.13999939 463012.23000336 382.83999634 2
504105.93000031 463009.87999725 382.80999756 2
504106.94000244 463008.59999847 382.86999512 2
504097.59999847 463020.91999817 383.02999878 2
504107.26000214 463008.19999695 382.88000488 2
504101.91999817 463015.26000214 385.23001099 16
504098.20999908 463020.18000031 382.8999939 2
504095.87999725 463023.26999664 382.98001099 2
504094.94999695 463024.5 385.05999756 16
504093.22000122 463026.80999756 382.95001221 2
504095.83000183 463023.38999939 382.8999939 2
504095.69000244 463023.59999847 382.86999512 2
504101.38999939 463016.09999847 382.8999939 2
504102.87999725 463014.13999939 384.08999634 16
504093.25 463026.86000061 382.95999146 2
504104.05999756 463012.62999725 382.79998779 2
504103.44000244 463013.47000122 382.85998535 2
504101.51000214 463016.04000092 382.91000366 2
504102.98999786 463014.08999634 383.95999146 16
504098.91000366 463019.5 382.91000366 2
504099.68000031 463018.5 382.80999756 2
504104.19000244 463012.58000183 382.83999634 2
504102.73000336 463014.52999878 384.8999939 16
504105.66999817 463010.66000366 382.77999878 2
504093.94999695 463026.13999939 384.70001221 16
504099.22000122 463019.19999695 382.86999512 2
504099.16000366 463019.30000305 382.95001221 2
504099.91999817 463018.33999634 382.86999512 2
504102.66999817 463014.72000122 383.23001099 16
504097.41000366 463021.66999817 382.97000122 2
504105.59999847 463010.88999939 382.79000854 2
504094.80999756 463025.12999725 385.5 16
504099.26000214 463019.29000092 382.92999268 2
504107.69999695 463008.16000366 383.01000977 2
504093.90000153 463026.41000366 384.52999878 16
504103.11000061 463014.27999878 383.77999878 16
504100.40000153 463017.86000061 385.30999756 16
504100.01000214 463018.38999939 382.79998779 2
504094.80000305 463025.27999878 385.48999023 16
504094.93000031 463025.12999725 385.47000122 16
504094.65000153 463025.51999664 385.60998535 16
504093.98999786 463026.38999939 384.54998779 16
504107.33999634 463008.80999756 382.92999268 2
504097.94000244 463021.22000122 382.98999023 2
504108.37999725 463007.47000122 383.04998779 2
504108.48000336 463007.36000061 382.97000122 2
504098.18000031 463020.95999908 382.91000366 2
504093.12999725 463027.65000153 384.92999268 16
504103.79000092 463013.61000061 382.79000854 2
504102.16000366 463015.76999664 382.77999878 2
504107.75 463008.41000366 383.01000977 2
504107.94999695 463008.16999817 383.02999878 2
504094.73000336 463025.62000275 385.38000488 16
504101.65000153 463016.51000214 382.77999878 2
504093.12000275 463027.79000092 384.95999146 16
504103.61000061 463013.95999908 382.83999634 2
504098.87000275 463020.23000336 382.83999634 2
504101.33000183 463017.01000214 382.85998535 2
504093.61000061 463027.19999695 384.98999023 16
504101.11000061 463017.33000183 382.95001221 2
504107.01999664 463009.54000092 382.92001343 2
504105.48000336 463011.61000061 382.80999756 2
504103.88999939 463013.73000336 382.80999756 2
504105.56999969 463011.51999664 382.82000732 2
504101.26000214 463017.22000122 382.94000244 2
504096.48000336 463023.55000305 382.98999023 2
504108.05999756 463008.29000092 383.07000732 2
504104.95999908 463012.40000153 382.94000244 2
504096.95999908 463022.97000122 383.04000854 2
504106.13999939 463010.87999725 382.77999878 2
504095.94999695 463024.33000183 382.91000366 2
504102.76999664 463015.33999634 382.83999634 2
504095.84999847 463024.51000214 382.79000854 2
504101.23000336 463017.43000031 382.95001221 2
504107.80000305 463008.79000092 382.98999023 2
504097.80000305 463021.98999786 382.98999023 2
504107.80999756 463008.80000305 382.95001221 2
504099.86000061 463019.30000305 384.54000854 16
504107.15000153 463009.69999695 382.91000366 2
504101.94999695 463016.58999634 382.73999023 2
504104.73999786 463012.93000031 382.92001343 2
504103.94999695 463013.98999786 382.79998779 2
504099.06999969 463020.44000244 382.86999512 2
504106.90000153 463010.13999939 382.82000732 2
504096.76999664 463023.51999664 383.01998901 2
504099.40000153 463020.05999756 382.73001099 2
504104.18000031 463013.76999664 382.79000854 2
504094.91000366 463026.01999664 382.82998657 2
504096.34999847 463024.12999725 382.86999512 2
504093.98999786 463027.26000214 384.86999512 16
504105.09999847 463012.62999725 382.83999634 2
504107.12000275 463009.98000336 382.83999634 2
504103.66999817 463014.55999756 382.77999878 2
504102.97000122 463015.5 382.80999756 2
504099.81999969 463019.68000031 382.83999634 2
504097.62000275 463022.58000183 383 2
504100.73000336 463018.51000214 385.19000244 16
504104.97000122 463012.93000031 382.89001465 2
504106.37000275 463011.09999847 382.80999756 2
504101.16000366 463017.98999786 384.98999023 16
504094.01999664 463027.43000031 382.8999939 2
504104.31999969 463013.84999847 382.82998657 2
504096.69999695 463023.91999817 382.98001099 2
504105.41999817 463012.44000244 382.83999634 2
504097.5 463022.88999939 383 2
504103.94999695 463014.41999817 382.79998779 2
504093.20999908 463028.61000061 385.44000244 16
504108.26000214 463008.76000214 383.3999939 2
504106.19000244 463011.51000214 382.75 2
504103.79000092 463014.70999908 382.77999878 2
504109.16999817 463007.62000275 382.95001221 2
504105.62999725 463012.30999756 382.76998901 2
504094.01999664 463027.63999939 382.92001343 2
504104.19999695 463014.23000336 382.85998535 2
504104.94000244 463013.26000214 382.85998535 2
504102.48000336 463016.52999878 382.82000732 2
504103.29000092 463015.47000122 382.83999634 2
504096.37999725 463024.61000061 382.88000488 2
504101.27999878 463018.15000153 385.19000244 16
504109.58000183 463007.23000336 382.94000244 2
504107.25 463010.31999969 382.8500061 2
504108.90000153 463008.16000366 383.25 2
504107.72000122 463009.73000336 382.97000122 2
504108.95999908 463008.11000061 383.48001099 2
504102.15000153 463017.11000061 382.86999512 2
504109.41000366 463007.55000305 382.98999023 2
504097.75 463022.95999908 383.01998901 2
504102.47000122 463016.75 382.73999023 2
504097.16999817 463023.76999664 383.01000977 2
504101.54000092 463018.01999664 384.98999023 16
504094.86000061 463026.83999634 382.80999756 2
504105.13999939 463013.30000305 382.86999512 2
504106.26000214 463011.83999634 382.75 2
504104.29000092 463014.44999695 382.88000488 2
504099.01000214 463021.44000244 382.83999634 2
504108.01999664 463009.56999969 383.11999512 2
504096.76999664 463024.41999817 382.97000122 2
504096.18000031 463025.22000122 382.95999146 2
504107.51999664 463010.26999664 383.05999756 2
504099.09999847 463021.40000153 382.8500061 2
504095.63999939 463025.98000336 382.79000854 2
504093.16999817 463029.25 386.10998535 16
504093.88999939 463028.30999756 385.20001221 16
504104.36000061 463014.52999878 382.89001465 2
504105.87000275 463012.55999756 382.79000854 2
504104.95999908 463013.76999664 382.8999939 2
504099.65000153 463020.77999878 382.80999756 2
504095.76999664 463025.91999817 382.80999756 2
504108.12000275 463009.65000153 384.70999146 16
504109.80000305 463007.44999695 383.08999634 2
504109.04000092 463008.45999908 383.91000366 16
504104.61000061 463014.33000183 382.8500061 2
504103.65000153 463015.58999634 382.79998779 2
504094.66000366 463027.47000122 382.82998657 2
504101.36000061 463018.63999939 384.95001221 16
504095.88999939 463025.87999725 382.80999756 2
504103.26999664 463016.16999817 382.76998901 2
504106.62999725 463011.73999786 382.91000366 2
504106.47000122 463011.97000122 382.85998535 2
504106.38999939 463012.08999634 382.86999512 2
504108.98999786 463008.69000244 384.23001099 16
504096.87000275 463024.69000244 383 2
504097.87999725 463023.37999725 383.01998901 2
504106.98000336 463011.38999939 383 2
504101.41000366 463018.75 385.04000854 16
504107.90000153 463010.20999908 382.94000244 2
504094.59999847 463027.76000214 385.72000122 16
504098.66000366 463022.43000031 382.91000366 2
504097.16000366 463024.41999817 382.97000122 2
504096.23000336 463025.66000366 382.8999939 2
504096.08999634 463025.86000061 382.8500061 2
504093.98000336 463028.66000366 385.57998657 16
504106.91999817 463011.62000275 382.91000366 2
504097.12999725 463024.54000092 382.98001099 2
504099.72000122 463021.15000153 382.79000854 2
504094.76000214 463027.69999695 386.13000488 16
504109.13999939 463008.75 384.22000122 16
504101.88999939 463018.33999634 385.19000244 16
504099.58999634 463021.37999725 382.73999023 2
504098.76000214 463022.48999786 382.91000366 2
504104.62000275 463014.77999878 382.85998535 2
504093.65000153 463029.27000427 385.85998535 16
504097.33000183 463024.43000031 382.98001099 2
504095.12999725 463027.34999847 382.76998901 2
504101.47000122 463019 385.16000366 16
504096.37000275 463025.75 382.91000366 2
504101.97000122 463018.37000275 385.29998779 16
504096.52999878 463025.55999756 382.92001343 2
504093.44000244 463029.66000366 386.07000732 16
504098.44999695 463023.05999756 382.92999268 2
504096.01999664 463026.29000092 382.82998657 2
504106.70999908 463012.19999695 382.85998535 2
504095.16999817 463027.44999695 382.79998779 2
504098.19999695 463023.45999908 382.98999023 2
504106.93000031 463011.97000122 382.82000732 2
504097.65000153 463024.22000122 383 2
504108.51000214 463009.91000366 383.20001221 2
504107.38999939 463011.41000366 382.79000854 2
504095.58000183 463027 382.95999146 2
504103.76999664 463016.20999908 382.79998779 2
504100.55000305 463020.47000122 383.86999512 16
504093.61000061 463029.6499939 385.72000122 16
504099.44999695 463021.97000122 382.75 2
504100.06999969 463021.16000366 382.70999146 2
504099.48999786 463021.94999695 382.76998901 2
504101.70999908 463019.02999878 385.16000366 16
504101.01999664 463019.95999908 385.25 16
504095.44999695 463027.31999969 382.82998657 2
504106.62999725 463012.58999634 382.85998535 2
504093.48000336 463029.96000671 386.97000122 16
504101.36000061 463019.58000183 385.44000244 16
504098.09999847 463023.90000153 382.95001221 2
504094.44000244 463028.74000549 386.44000244 16
504104.72000122 463015.19999695 382.91000366 2
504109.08999634 463009.44999695 384.92999268 16
504099.86000061 463021.63999939 382.82998657 2
504094.44999695 463028.80000305 386.48001099 16
504099.62999725 463021.98000336 382.76000977 2
504094.08999634 463029.28999329 386.05999756 16
504097.34999847 463025.01999664 383 2
504099.73000336 463021.88999939 382.75 2
504098.12999725 463024.01000214 382.92999268 2
504093.69999695 463029.88000488 386.76000977 16
504103.27999878 463017.26000214 382.73001099 2
504096.65000153 463026.01000214 382.94000244 2
504095.37999725 463027.70999908 382.79998779 2
504096.08999634 463026.79000092 383.14001465 2
504099.12000275 463022.83999634 382.8500061 2
504106.05999756 463013.69000244 382.79000854 2
504106.90000153 463012.59999847 382.8999939 2
504110.22000122 463008.23999786 382.92001343 2
504101.5 463019.76000214 385.26000977 16
504104.11000061 463016.31999969 382.89001465 2
504095.76999664 463027.33999634 382.95999146 2
504103.65000153 463016.95999908 382.73999023 2
504094.73000336 463028.75 386.30999756 16
504095.80999756 463027.33999634 382.95999146 2
504104.95999908 463015.29000092 382.88000488 2
504105.31999969 463014.83000183 382.80999756 2
504100.30999756 463021.45999908 382.79000854 2
504108.76000214 463010.31999969 383.23001099 2
504104.70999908 463015.68000031 382.86999512 2
504093.30999756 463030.74000549 384.54998779 16
504102.91000366 463018.08999634 383.82998657 16
504099.87000275 463022.12999725 382.79998779 2
504093.52999878 463030.50999451 384.64001465 16
504108.81999969 463010.33999634 383.11999512 2
504110.58999634 463008.02999878 382.98001099 2
504105.13999939 463015.23000336 382.83999634 2
504095.69999695 463027.70999908 382.76000977 2
504105.95999908 463014.19000244 382.73999023 2
504110.20999908 463008.59999847 382.94000244 2
504108.81999969 463010.44000244 382.8999939 2
504093.08000183 463031.22999573 382.79998779 2
504098.34999847 463024.29000092 382.95001221 2
504109.87000275 463009.11000061 382.94000244 2
504108.55000305 463010.87000275 383.13000488 2
504095.55000305 463028.02999878 383.1000061 2
504096.12999725 463027.29000092 382.98001099 2
504106.83999634 463013.16999817 382.94000244 2
504110.48999786 463008.37000275 383.07000732 2
504098.5 463024.20999908 382.97000122 2
504109.98000336 463009.08000183 382.95001221 2
504106.26999664 463014 382.73999023 2
504111.18000031 463007.52999878 382.88000488 2
504105.33000183 463015.26000214 382.82000732 2
504103.61000061 463017.56999969 382.69000244 2
504094.81999969 463029.17999268 386.70999146 16
504108.36000061 463011.33999634 382.8500061 2
504099.19000244 463023.44999695 382.94000244 2
504095.30999756 463028.58000183 382.76998901 2
504108.81999969 463010.76999664 383.22000122 2
504105.41000366 463015.27999878 382.79000854 2
504099.93000031 463022.51999664 382.85998535 2
504095.33999634 463028.58999634 386.25 16
504097.90000153 463025.23000336 383.01998901 2
504108.61000061 463011.12000275 383 2
504105.44000244 463015.31999969 382.76000977 2
504100.97000122 463021.23000336 382.73001099 2
504108.54000092 463011.26000214 382.95999146 2
504097.40000153 463025.98000336 382.91000366 2
504094.55000305 463029.75 386.63000488 16
504107.58999634 463012.56999969 384.13000488 16
504098.83999634 463024.12999725 382.95999146 2
504096.95999908 463026.62000275 382.94000244 2
504098.79000092 463024.22000122 382.94000244 2
504095.41999817 463028.69000244 386.23001099 16
504102.59999847 463019.23000336 384.16000366 16
504098.94999695 463024.05999756 382.91000366 2
504101.76000214 463020.37000275 384.73999023 16
504103.19000244 463018.5 384.82998657 16
504104.72000122 463016.5 382.76998901 2
504094.75 463029.66999817 385.86999512 16
504108.34999847 463011.73999786 383.27999878 2
504110.52999878 463008.88999939 382.95999146 2
504109.38999939 463010.41000366 382.92999268 2
504100.18000031 463022.56999969 382.85998535 2
504108.43000031 463011.69999695 382.97000122 2
504101.48999786 463020.87000275 382.80999756 2
504106.79000092 463013.91000366 382.95999146 2
504097.98000336 463025.55000305 383 2
504099.90000153 463023.01999664 383.17001343 16
504101.48000336 463020.94999695 382.79998779 2
504101.77999878 463020.55999756 384.07000732 16
504105.86000061 463015.19000244 382.77999878 2
504100.52999878 463022.23999786 382.89001465 2
504110.19000244 463009.51999664 382.95999146 2
504100.66999817 463022.08999634 382.82998657 2
504108.22000122 463012.15000153 383.8500061 16
504109.19000244 463010.88999939 383.19000244 2
504099.36000061 463023.87000275 383.01000977 2
504097.76000214 463026 382.97000122 2
504102.20999908 463020.15000153 384.57000732 16
504100.06999969 463022.98000336 384.17999268 16
504111.86000061 463007.44999695 383.1000061 2
504109.41000366 463010.69999695 382.83999634 2
504111.80999756 463007.55000305 383.11999512 2
504104.05999756 463017.79000092 382.72000122 2
504095.33000183 463029.32000732 385.44000244 16
504101 463021.84999847 382.79000854 2
504106.37000275 463014.77999878 382.73001099 2
504099.04000092 463024.45999908 382.8999939 2
504109.95999908 463010.06999969 382.8999939 2
504102.83000183 463019.48999786 383.01998901 2
504107.16000366 463013.80000305 384.92999268 16
504097.69999695 463026.29000092 382.92001343 2
504098.05999756 463025.83999634 382.95999146 2
504102.08999634 463020.52999878 385.16000366 16
504098.48000336 463025.30999756 382.95999146 2
504095.98000336 463028.63000488 382.95999146 2
504100.37000275 463022.83999634 384.29000854 16
504099.05999756 463024.58000183 382.86999512 2
504112.02999878 463007.48000336 383.51000977 16
504109.16999817 463011.27999878 383.04998779 2
504100.59999847 463022.59999847 383.42001343 16
504098.97000122 463024.76000214 383.3500061 16
504101.58000183 463021.33000183 382.82000732 2
504107.62000275 463013.37000275 385.41000366 16
504099.73000336 463023.79000092 383.6000061 16
504100.16000366 463023.25 384.20999146 16
504093.97000122 463031.42999268 382.79998779 2
504101.48999786 463021.51999664 382.82998657 2
504108.62999725 463012.12000275 383.36999512 2
504110.94000244 463009.09999847 382.85998535 2
504106.34999847 463015.13999939 382.89001465 2
504095.66000366 463029.25999451 382.73001099 2
504098.34999847 463025.73000336 382.92999268 2
504104.48000336 463017.66000366 382.83999634 2
504098.31999969 463025.80000305 382.95001221 2
504094.51999664 463030.83000183 385.01000977 16
504096.23999786 463028.55999756 382.95999146 2
504100.02999878 463023.58000183 384.10998535 16
504097.72000122 463026.65000153 382.98001099 2
504108.30999756 463012.69999695 384.73001099 16
504108.38999939 463012.59999847 383.92001343 16
504100.30999756 463023.27999878 385.1499939 16
504106.80000305 463014.72000122 383.26998901 2
504105.26999664 463016.75 382.67001343 2
504111.87000275 463008.05999756 382.72000122 2
504107.58000183 463013.73000336 385.32000732 16
504098.58000183 463025.62000275 383.01998901 2
504100.33000183 463023.33000183 385.3999939 16
504098.91000366 463025.19999695 383.32998657 16
504101.87000275 463021.31999969 382.82998657 2
504107.26000214 463014.23000336 383.01998901 2
504095.15000153 463030.21000671 383.17001343 16
504095.33999634 463029.99000549 385.29000854 16
504096.34999847 463028.66999817 382.92001343 2
504106.01999664 463015.91999817 382.77999878 2
504094 463031.77999878 384.6000061 16
504111.72000122 463008.41999817 383.1000061 2
504106.01999664 463015.95999908 382.73001099 2
504100.54000092 463023.20999908 385.3500061 16
504098.73000336 463025.61000061 382.95001221 2
504098.08999634 463026.47000122 382.98001099 2
504100.62000275 463023.15000153 385.29000854 16
504094.25 463031.55999756 384.54998779 16
504112.33000183 463007.73000336 383.82998657 16
504102.55000305 463020.63999939 382.79000854 2
504095.41000366 463030.07000732 383.3999939 16
504097.25 463027.66000366 383.02999878 2
504109.06999969 463012.08999634 383.38000488 2
504100.37000275 463023.58000183 385.22000122 16
504109.16000366 463011.98999786 383.47000122 2
504098.30000305 463026.31999969 382.95999146 2
504110.06999969 463010.81999969 382.95999146 2
504107.08999634 463014.76999664 382.83999634 2
504094.98999786 463030.75 385.23001099 16
504106.18000031 463016 382.75 2
504095.83999634 463029.6499939 382.76000977 2
504106.13999939 463016.08000183 382.77999878 2
504105.26999664 463017.23999786 382.69000244 2
504098.94000244 463025.58999634 383.29998779 16
504103.93000031 463019.02999878 382.66000366 2
504095.52999878 463030.13000488 383.55999756 16
504102.5 463020.95999908 382.79998779 2
504110.09999847 463010.94999695 382.95001221 2
504112.37999725 463007.95999908 383.77999878 16
504112.22000122 463008.18000031 383.79000854 16
504104.91999817 463017.83000183 382.72000122 2
504107.27999878 463014.72000122 384.83999634 16
504111.08999634 463009.69999695 382.80999756 2
504111.37999725 463009.33000183 382.89001465 2
504099.79000092 463024.63999939 383.83999634 16
504099.01000214 463025.69000244 383.3999939 16
504093.58000183 463032.86999512 386.38000488 16
504095.56999969 463030.25999451 383.67999268 16
504100.65000153 463023.58000183 385.17001343 16
504102.91000366 463020.61000061 382.77999878 2
504100.56999969 463023.69000244 385.23999023 16
504109.62999725 463011.76999664 383.1000061 2
504099.65000153 463024.94999695 384 16
504109.86000061 463011.48999786 382.92999268 2
504100.08000183 463024.41000366 383.79000854 16
504108.91000366 463012.77999878 383.75 16
504096.88999939 463028.63999939 382.98001099 2
504096.97000122 463028.55999756 382.97000122 2
504098.01999664 463027.19999695 383.05999756 2
504112.33000183 463008.33000183 383.58999634 16
504110.95999908 463010.16000366 383.05999756 2
504100.80999756 463023.55999756 385.29000854 16
504100.72000122 463023.69000244 385.16000366 16
504098.19999695 463027.01999664 382.8999939 2
504103.66999817 463019.81999969 382.67999268 2
504106.33000183 463016.31999969 382.80999756 2
504112.95999908 463007.59999847 383.55999756 16
504102.47000122 463021.45999908 382.70001221 2
504097.19999695 463028.41999817 383.02999878 2
504103.73000336 463019.83000183 382.67999268 2
504104.19000244 463019.23000336 382.67001343 2
504113.02999878 463007.59999847 383.63000488 16
504096.73999786 463029.1000061 382.97000122 2
504093.61000061 463033.22999573 386.20001221 16
504093.27999878 463033.67999268 386.05999756 16
504111.19000244 463010.08000183 382.82000732 2
504112.48999786 463008.37000275 383.67999268 16
504096.47000122 463029.52000427 382.94000244 2
504106.68000031 463016.06999969 382.82998657 2
504107.86000061 463014.52999878 385.36999512 16
504095.33999634 463031.05999756 382.82998657 2
504101.27999878 463023.23999786 385.20001221 16
504097.68000031 463027.98999786 383 2
504101.98999786 463022.31999969 382.73999023 2
504109.18000031 463012.86000061 383.23999023 2
504093.98999786 463032.8999939 386.48001099 16
504101.65000153 463022.81999969 383.98999023 16
504094.80999756 463031.86000061 382.70001221 2
504106.93000031 463015.88999939 382.86999512 2
504112.58999634 463008.44000244 383.61999512 16
504098.84999847 463026.58000183 382.83999634 2
504100.16000366 463024.84999847 384.01000977 16
504099.30000305 463026 383.11999512 16
504105.62999725 463017.66000366 382.67999268 2
504098.56999969 463027 382.92001343 2
504095.23000336 463031.41000366 382.76000977 2
504095.68000031 463030.83999634 382.85998535 2
504097.43000031 463028.55000305 382.92999268 2
504096.56999969 463029.69999695 382.98001099 2
504108.16999817 463014.40000153 385.44000244 16
504098.63999939 463026.98000336 382.91000366 2
504097.06999969 463029.07000732 382.92999268 2
504097.30000305 463028.78999329 382.91000366 2
504107.90000153 463014.81999969 385.39001465 16
504104.26000214 463019.63999939 382.67999268 2
504100.61000061 463024.44999695 383.92999268 16
504103.76000214 463020.31999969 382.66000366 2
504100.11000061 463025.15000153 384 16
504108.98999786 463013.44999695 385.29998779 16
504095.75 463030.94000244 382.85998535 2
504096.30999756 463030.21000671 382.86999512 2
504095.61000061 463031.16000366 382.80999756 2
504098.77999878 463026.98999786 382.85998535 2
504104.40000153 463019.56999969 382.72000122 2
504097.26999664 463029 382.92999268 2
504113.29000092 463007.87999725 384.20999146 16
504099.48000336 463026.11000061 383.04998779 2
504099.87000275 463025.61000061 383.60998535 16
504107.41000366 463015.68000031 382.80999756 2
504107.30999756 463015.83000183 382.85998535 2
504096.22000122 463030.47999573 382.8500061 2
504112.01000214 463009.66000366 383.48001099 16
504103.76000214 463020.55999756 382.63000488 2
504094.81999969 463032.36000061 382.77999878 2
504096.77999878 463029.78999329 383 2
504100.51999664 463024.87000275 384.6499939 16
504112.19999695 463009.48000336 383.67001343 16
504103.51000214 463020.95999908 382.67999268 2
504104.61000061 463019.52999878 382.79000854 2
504102.58999634 463022.19000244 382.70001221 2
504103.73999786 463020.69000244 382.61999512 2
504107.47000122 463015.79000092 382.8999939 2
504094.08999634 463033.44999695 386.30999756 16
504106.93000031 463016.54000092 382.94000244 2
504112.94999695 463008.61000061 383.69000244 16
504107.51999664 463015.77999878 382.89001465 2
504107.48000336 463015.84999847 382.88000488 2
504104.48000336 463019.83000183 382.73001099 2
504095.55999756 463031.6000061 382.79000854 2
504103.62999725 463020.95999908 382.69000244 2
504093.41000366 463034.46000671 385.3500061 16
504107.02999878 463016.51000214 382.8999939 2
504108.68000031 463014.34999847 385.51000977 16
504093.79000092 463034.02000427 386.13000488 16
504102.02999878 463023.16000366 384.48999023 16
504112.09999847 463009.88999939 383.70999146 16
504102.79000092 463022.18000031 382.69000244 2
504101.94000244 463023.31999969 384.6499939 16
504095.66000366 463031.61999512 382.76998901 2
504100.77999878 463024.87999725 384.70999146 16
504106.55000305 463017.27999878 382.79000854 2
504112.02999878 463010.06999969 383.08999634 2
504108.58000183 463014.63999939 385.29998779 16
504105.26000214 463019.01999664 382.67999268 2
504096.30999756 463030.83999634 382.8500061 2
504111.11000061 463011.33999634 382.85998535 2
504101.76999664 463023.66999817 385.92001343 16
504096.66000366 463030.41999817 382.88000488 2
504107.91000366 463015.61000061 382.76998901 2
504111.65000153 463010.69000244 382.8999939 2
504097.06999969 463029.92999268 382.95999146 2
504109.90000153 463013.01999664 382.98001099 2
504098.91999817 463027.51000214 383.01000977 2
504112.54000092 463009.55999756 384 16
504102.36000061 463023.01000214 384.45001221 16
504098.19000244 463028.52999878 382.83999634 2
504102.33999634 463023.06999969 384.42001343 16
504109.22000122 463014.01000214 385.5 16
504100.66000366 463025.30000305 384.5 16
504096.87000275 463030.32000732 382.92001343 2
504108.80999756 463014.58999634 385.17001343 16
504111.72000122 463010.76999664 382.8999939 2
504113.41000366 463008.55000305 383.88000488 16
504102.40000153 463023.08000183 384.39001465 16
504100.83999634 463025.16999817 385.04000854 16
504107.05000305 463016.98000336 384.02999878 16
504103.41999817 463021.77999878 382.6499939 2
504101.02999878 463024.94000244 384.69000244 16
504104.37999725 463020.55000305 382.73001099 2
504104.11000061 463020.91000366 382.67999268 2
504102.94000244 463022.47000122 382.70999146 2
504100.98000336 463025.08000183 384.98999023 16
504103.69999695 463021.5 382.70001221 2
504097.79000092 463029.30999756 382.82000732 2
504109.33000183 463014.11000061 385.73001099 16
504110.66000366 463012.37000275 382.92999268 2
504103.90000153 463021.30999756 382.67001343 2
504112.56999969 463009.87000275 384.01998901 16
504098.31999969 463028.67999268 382.83999634 2
504097.33999634 463029.99000549 382.8999939 2
504111.43000031 463011.41999817 383.02999878 2
504112.76000214 463009.69000244 383.79998779 16
504111.58000183 463011.26000214 383.29000854 16
504111.30999756 463011.62999725 383.13000488 2
504107.18000031 463017.09999847 384.01998901 16
504093.73999786 463034.83999634 385.47000122 16
504100.79000092 463025.55999756 384.75 16
504095.76999664 463032.19999695 382.77999878 2
504101.12999725 463025.15000153 384.8500061 16
504104.72000122 463020.43000031 382.72000122 2
504105.80999756 463019.01000214 382.73999023 2
504111.76999664 463011.16000366 383.13000488 2
504102.81999969 463022.98000336 382.79000854 2
504113.08999634 463009.44999695 383.83999634 16
504112.05000305 463010.83999634 383.72000122 16
504100.29000092 463026.37000275 382.70999146 2
504109.36000061 463014.41999817 383.76998901 2
504110.55000305 463012.87000275 382.94000244 2
504110.12000275 463013.45999908 382.95999146 2
504113.33000183 463009.23000336 383.82000732 16
504104.51000214 463020.87000275 382.76000977 2
504098.37999725 463028.97999573 382.79998779 2
504094.30000305 463034.36999512 386.01000977 16
504099.04000092 463028.13000488 382.82000732 2
504104.65000153 463020.75 382.73001099 2
504109.77999878 463013.98999786 382.98999023 2
504104.73999786 463020.66000366 382.70001221 2
504112.13999939 463010.91000366 383.92001343 16
504105.77999878 463019.33999634 382.72000122 2
504110.22000122 463013.5 382.95001221 2
504096.69999695 463031.3500061 382.82000732 2
504110.05999756 463013.73999786 382.98999023 2
504112.61000061 463010.40000153 383.89001465 16
504106.48999786 463018.48999786 382.82998657 2
504107.61000061 463017.02999878 384.5 16
504106.44999695 463018.56999969 382.77999878 2
504109.55999756 463014.48999786 383.35998535 2
504094.72000122 463034.08000183 386.42999268 16
504099.87999725 463027.29000092 382.82000732 2
504109.08000183 463015.16999817 383.6000061 2
504103.76999664 463022.19000244 382.67999268 2
504103.76999664 463022.20999908 382.69000244 2
504093.91999817 463035.21000671 385.51998901 16
504106.51999664 463018.61000061 382.77999878 2
504098.86000061 463028.72999573 385.01000977 16
504113.22000122 463009.80999756 384.19000244 16
504111.41999817 463012.19999695 383.16000366 2
